seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
23,City of Chester (Motor) (Br),1949-09-16,Sept 16,sailing,hampton-rds,Hampton Rds,FALSE,
24,City of Chester (Motor) (Br),1949-09-20,Sept 20,arrival,curacao,Curacao,FALSE,
25,City of Chester (Motor) (Br),1949-09-21,Sept 21,sailing,curacao,Curacao,FALSE,
26,City of Chester (Motor) (Br),1949-09-23,Sept 23,transit,cristobal,Cristobal,FALSE,'Pd' = Passed - Panama Canal transit (Caribbean side)
27,City of Chester (Motor) (Br),1949-09-24,Sept 24,sailing,balboa,Balboa,FALSE,Panama Canal transit continues (Pacific side)
28,City of Chester (Motor) (Br),1949-10-01,Oct 1,arrival,los-angeles,Los Angeles,FALSE,
29,City of Chester (Motor) (Br),1949-10-01,Oct 1,sailing,los-angeles,Los Angeles,FALSE,
30,City of Chester (Motor) (Br),1949-10-02,Oct 2,arrival,san-francisco,San Francisco,FALSE,
31,City of Chester (Motor) (Br),1949-10-03,Oct 3,sailing,san-francisco,San Francisco,FALSE,
32,City of Chester (Motor) (Br),1949-10-20,Oct 20,arrival,manila,Manila,FALSE,
33,City of Chester (Motor) (Br),1949-10-23,Oct 23,sailing,manila,Manila,FALSE,
34,City of Chester (Motor) (Br),1949-10-25,Oct 25,arrival,hong-kong,Hongkong,FALSE,
35,City of Chester (Motor) (Br),1949-11-03,Nov 3,sailing,hong-kong,Hongkong,FALSE,
36,City of Chester (Motor) (Br),1949-11-05,Nov 5,arrival,manila,Manila,FALSE,
37,City of Chester (Motor) (Br),1949-11-05,Nov 5,sailing,manila,Manila,FALSE,
38,City of Chester (Motor) (Br),1949-11-10,Nov 10,arrival,port-swettenham,Port Swettenham,FALSE,
39,City of Chester (Motor) (Br),1949-11-13,Nov 13,sailing,port-swettenham,Port Swettenham,FALSE,
40,City of Chester (Motor) (Br),1949-11-13,Nov 13,arrival,singapore,Singapore,FALSE,
41,City of Chester (Motor) (Br),1949-11-21,Nov 21,sailing,singapore,Singapore,FALSE,
42,City of Chester (Motor) (Br),1949-11-22,Nov 22,arrival,port-swettenham,Port Swettenham,FALSE,
43,City of Chester (Motor) (Br),1949-11-23,Nov 23,sailing,port-swettenham,Port Swettenham,FALSE,
44,City of Chester (Motor) (Br),1949-11-24,Nov 24,arrival,penang,Penang,FALSE,
45,City of Chester (Motor) (Br),1949-11-25,Nov 25,sailing,penang,Penang,FALSE,
46,City of Chester (Motor) (Br),1949-11-29,Nov 29,arrival,colombo,Colombo,FALSE,
47,City of Chester (Motor) (Br),1949-11-30,Nov 30,sailing,colombo,Colombo,FALSE,
48,City of Chester (Motor) (Br),1949-12-10,Dec 10,arrival,suez,Suez,FALSE,
49,City of Chester (Motor) (Br),1949-12-11,Dec 11,sailing,port-said,Port Said,FALSE,Suez Canal transit
50,City of Chester (Motor) (Br),1949-12-21,Dec 21,arrival,london,London,FALSE,"'1950' appears next, printed in a box (not hand-drawn bars like IMG_5628) marking the year change"
51,City of Chester (Motor) (Br),1950-01-05,Jan 5,sailing,london,London,FALSE,
52,City of Chester (Motor) (Br),1950-01-06,Jan 6,arrival,rotterdam,Rotterdam,FALSE,
53,City of Chester (Motor) (Br),1950-01-07,Jan 7,sailing,rotterdam,Rotterdam,FALSE,
54,City of Chester (Motor) (Br),1950-01-09,Jan 9,arrival,hamburg,Hamburg,FALSE,
55,City of Chester (Motor) (Br),1950-01-10,Jan 10,sailing,hamburg,Hamburg,FALSE,
56,City of Chester (Motor) (Br),1950-01-11,Jan 11,arrival,copenhagen,Copenhagen,FALSE,
57,City of Chester (Motor) (Br),1950-01-18,Jan 18,sailing,copenhagen,Copenhagen,FALSE,
58,City of Chester (Motor) (Br),1950-01-21,Jan 21,arrival,glasgow,Glasgow,FALSE,
59,City of Chester (Motor) (Br),1950-02-04,Feb 4,sailing,glasgow,Glasgow,FALSE,
60,City of Chester (Motor) (Br),1950-02-06,Feb 6,arrival,middlesbrough,Middlesbrough,FALSE,
61,City of Chester (Motor) (Br),1950-02-14,Feb 14,sailing,middlesbrough,Middlesbrough,FALSE,
62,City of Chester (Motor) (Br),1950-02-24,Feb 24,arrival,st-john-nb,St John (NB),FALSE,
63,City of Chester (Motor) (Br),1950-02-25,Feb 25,sailing,st-john-nb,St John (NB),FALSE,
64,City of Chester (Motor) (Br),1950-02-27,Feb 27,arrival,baltimore,Baltimore,FALSE,
65,City of Chester (Motor) (Br),1950-02-28,Feb 28,sailing,baltimore,Baltimore,FALSE,
66,City of Chester (Motor) (Br),1950-03-01,Mar 1,arrival,philadelphia,Philadelphia,FALSE,
67,City of Chester (Motor) (Br),1950-03-03,Mar 3,sailing,philadelphia,Philadelphia,FALSE,
68,City of Chester (Motor) (Br),1950-03-04,Mar 4,arrival,new-york,New York,FALSE,
69,City of Chester (Motor) (Br),1950-03-09,Mar 9,sailing,new-york,New York,FALSE,
70,City of Chester (Motor) (Br),1950-03-10,Mar 10,arrival,hampton-rds,Hampton Rds,FALSE,
71,City of Chester (Motor) (Br),1950-03-10,Mar 10,sailing,hampton-rds,Hampton Rds,FALSE,
72,City of Chester (Motor) (Br),1950-03-14,Mar 14,arrival,curacao,Curacao,FALSE,
73,City of Chester (Motor) (Br),1950-03-15,Mar 15,sailing,curacao,Curacao,FALSE,
74,City of Chester (Motor) (Br),1950-03-17,Mar 17,transit,panama-canal,Panama Canal,FALSE,'Pd' = Passed
75,City of Chester (Motor) (Br),1950-03-25,Mar 25,arrival,los-angeles,Los Angeles,FALSE,
76,City of Chester (Motor) (Br),1950-03-??,Mar —,sailing,los-angeles,Los Angeles,FALSE,no day given on the card itself (printed as a dash)
77,City of Chester (Motor) (Br),1950-03-27,Mar 27,arrival,san-francisco,San Francisco,FALSE,
78,City of Chester (Motor) (Br),1950-03-27,Mar 27,sailing,san-francisco,San Francisco,FALSE,
79,City of Chester (Motor) (Br),1950-04-14,Apr 14,arrival,manila,Manila,FALSE,
80,City of Chester (Motor) (Br),1950-04-16,Apr 16,sailing,manila,Manila,FALSE,
81,City of Chester (Motor) (Br),1950-04-18,Apr 18,arrival,hong-kong,Hongkong,FALSE,
82,City of Chester (Motor) (Br),1950-04-24,Apr 24,sailing,hong-kong,Hongkong,FALSE,
83,City of Chester (Motor) (Br),1950-04-30,Apr 30,arrival,otaru,Otaru,FALSE,
84,City of Chester (Motor) (Br),1950-05-01,May 1,sailing,otaru,Otaru,FALSE,
85,City of Chester (Motor) (Br),1950-05-03,May 3,arrival,yokohama,Yokohama,FALSE,
86,City of Chester (Motor) (Br),1950-05-03,May 3,sailing,yokohama,Yokohama,FALSE,
87,City of Chester (Motor) (Br),1950-05-04,May 4,arrival,nagoya,Nagoya,FALSE,
88,City of Chester (Motor) (Br),1950-05-??,May —,sailing,nagoya,Nagoya,FALSE,no day given on the card itself (printed as a dash)
89,City of Chester (Motor) (Br),1950-05-06,May 6,arrival,kobe,Kobe,FALSE,
90,City of Chester (Motor) (Br),1950-05-07,May 7,sailing,kobe,Kobe,FALSE,
91,City of Chester (Motor) (Br),1950-05-11,May 11,arrival,hong-kong,Hongkong,FALSE,
92,City of Chester (Motor) (Br),1950-05-13,May 13,sailing,hong-kong,Hongkong,FALSE,
93,City of Chester (Motor) (Br),1950-05-18,May 18,arrival,port-swettenham,Port Swettenham,FALSE,
94,City of Chester (Motor) (Br),1950-05-19,May 19,sailing,port-swettenham,Port Swettenham,FALSE,
95,City of Chester (Motor) (Br),1950-05-20,May 20,arrival,singapore,Singapore,FALSE,
96,City of Chester (Motor) (Br),1950-05-26,May 26,sailing,singapore,Singapore,FALSE,"end of a pasted strip, marked with a small 'C'"
97,City of Chester (Motor) (Br),1950-05-27,May 27,arrival,port-swettenham,Port Swettenham,FALSE,
98,City of Chester (Motor) (Br),1950-05-28,May 28,sailing,port-swettenham,Port Swettenham,FALSE,
99,City of Chester (Motor) (Br),1950-05-29,May 29,arrival,penang,Penang,FALSE,
100,City of Chester (Motor) (Br),1950-06-02,June 2,sailing,penang,Penang,FALSE,
101,City of Chester (Motor) (Br),1950-06-05,June 5,arrival,colombo,Colombo,FALSE,
102,City of Chester (Motor) (Br),1950-06-08,June 8,sailing,colombo,Colombo,FALSE,
103,City of Chester (Motor) (Br),1950-07-18,July 18,note,,,FALSE,"Casualty cross-mark (✟) inserted here out of sequence – ties to the handwritten Casualties box at the bottom of the card (Antwerp, weather damage). Not a port call."
104,City of Chester (Motor) (Br),1950-06-15,June 15,arrival,aden,Aden,FALSE,"chronologically continues from Sd Colombo June 8, immediately after the casualty mark"
105,City of Chester (Motor) (Br),1950-06-15,June 15,sailing,aden,Aden,FALSE,
106,City of Chester (Motor) (Br),1950-06-19,June 19,arrival,suez,Suez,FALSE,
107,City of Chester (Motor) (Br),1950-06-20,June 20,sailing,port-said,Port Said,FALSE,Suez Canal transit
108,City of Chester (Motor) (Br),1950-06-28,June 28,arrival,london,London,FALSE,
109,City of Chester (Motor) (Br),1950-07-06,July 6,sailing,london,London,FALSE,
110,City of Chester (Motor) (Br),1950-07-07,July 7,arrival,le-havre,Havre,FALSE,
111,City of Chester (Motor) (Br),1950-07-11,July 11,sailing,le-havre,Havre,FALSE,
112,City of Chester (Motor) (Br),1950-07-12,July 12,arrival,antwerp,Antwerp,FALSE,
113,City of Chester (Motor) (Br),1950-07-14,July 14,sailing,antwerp,Antwerp,FALSE,
114,City of Chester (Motor) (Br),1950-07-15,July 15,arrival,rotterdam,Rotterdam,FALSE,
115,City of Chester (Motor) (Br),1950-07-15,July 15,sailing,rotterdam,Rotterdam,FALSE,
116,City of Chester (Motor) (Br),1950-07-??,July —,arrival,hamburg,Hamburg,FALSE,no day given on the card itself (printed as a dash)
117,City of Chester (Motor) (Br),1950-07-19,July 19,sailing,hamburg,Hamburg,FALSE,
118,City of Chester (Motor) (Br),1950-07-21,July 21,arrival,glasgow,Glasgow,FALSE,last entry on this side
119,City of Chester (Motor) (Br),1950-07-15,15/7,note,antwerp,Antwerp,FALSE,"Handwritten casualty note in the Casualties box, blue ink: 'July 18th, Antwerp 15/7, the weather damage, June 1[3?]'. Reading uncertain - possibly recording that damage sustained around mid-June was reported/logged at Antwerp on 15 July, with a casualty report dated 18 July (matching the cross-mark above). Needs your eyes."
