seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
51,City of Norwich,1940-09-27,27/9,arrival,manchester,Mchr,FALSE,"black = arrival, same day"
52,City of Norwich,1940-11-07,7/11,sailing,manchester,,TRUE,"red = sailing. About six weeks docked at Manchester - flagged, not explained on this card"
53,City of Norwich,1940-11-08,8/11,arrival,runcorn,Runc,FALSE,black = arrival
54,City of Norwich,1940-11-09,9-10/11,arrival,ellesmere-port,Ellesm,FALSE,"UNCERTAIN date - black = arrival, but the card writes a range '9-10/11' rather than a single day. Resolved to the first day (9 Nov); unclear what distinguishes the two dates"
55,City of Norwich,1940-11-13,13/11,sailing,ellesmere-port,,TRUE,red = sailing
56,City of Norwich,1940-11-14,14/11,sailing,eastham,Esthm,FALSE,"red = sailing, same day - passing back out through the canal entrance"
57,City of Norwich,1940-11-14,14/11,sailing,river-mersey,Mersey,FALSE,"red = sailing, same day - logged reaching the Mersey estuary on the way out to sea"
58,City of Norwich,1940-12-20,20/12,arrival,table-bay,Table,FALSE,black = arrival
59,City of Norwich,1940-12-22,22/12,sailing,table-bay,,TRUE,red = sailing
60,City of Norwich,1940-12-27,27/12,arrival,lourenco-marques,L.m.,FALSE,black = arrival
61,City of Norwich,1940-12-30,30/12,sailing,lourenco-marques,L.m.,FALSE,"red = sailing. Card position sits just after the hand-drawn '1941' year box, but the date itself is still 30 Dec 1940 - the box was evidently drawn slightly early relative to this entry"
62,City of Norwich,1941-01-14,14/1,arrival,aden,Aden,FALSE,"black = arrival. Year changes to 1941 here, boxed between the reference columns just before this row"
63,City of Norwich,1941-01-17,17/1,sailing,aden,,TRUE,red = sailing
64,City of Norwich,1941-01-24,24/1,arrival,suez,Suez,FALSE,"black = arrival - likely represents entering/transiting the Suez Canal rather than a normal port call, though the card doesn't mark it 'Pd' the way canal transits are marked on other cards"
65,City of Norwich,1941-02-03,3/2,sailing,port-said,P.Said,FALSE,"UNCERTAIN - red = sailing, no arrival logged between the Suez entry and this - consistent with Suez/Port Said being the two ends of the same canal transit rather than two separate calls"
66,City of Norwich,1941-02-04,4/2,arrival,alexandria,Alx,FALSE,black = arrival
67,City of Norwich,1941-02-17,17/2,sailing,alexandria,,TRUE,red = sailing
68,City of Norwich,1941-02-18,18/2,arrival,haifa,Haifa,FALSE,"black = arrival. NEW PORT (Haifa, Palestine) - first appearance in the collection"
69,City of Norwich,1941-02-21,21/2,sailing,haifa,,TRUE,red = sailing
70,City of Norwich,1941-02-22,22/2,arrival,port-said,P.Said,FALSE,black = arrival
71,City of Norwich,1941-02-25,25/2,sailing,port-said,,TRUE,red = sailing
72,City of Norwich,1941-02-26,26/2,arrival,alexandria,Alx,FALSE,black = arrival
73,City of Norwich,,off 5.3.41,note,,,FALSE,"Boxed marginal note reading 'O.H.M.S.' over 'off 5.3.41' - the ship was on Admiralty requisition ('On His Majesty's Service') and came off it 5 Mar 1941. No 'on' date is given on this card. Fits neatly with the entries either side: nothing is logged between the 26/2 Alexandria arrival and this, and normal citations resume 11/3, less than a week after coming off service"
74,City of Norwich,1941-03-11,11/3,sailing,alexandria,Alx,FALSE,red = sailing
75,City of Norwich,1941-03-18,18/3,sailing,piraeus,Pir,FALSE,"red = sailing, bracketed by the card to the entry after it. Sits chronologically AFTER the 16/3 Piraeus arrival that follows it in card position - a clerk correction bracket, same convention as the reordering brackets on IMG_5632/5633/5639/5640. Kept in card position, not reordered"
76,City of Norwich,1941-03-16,16/3,arrival,piraeus,Pir,FALSE,"black = arrival. NEW PORT (Piraeus, Greece) - first appearance, consistent with the timing of the Battle of Greece (spring 1941)"
77,City of Norwich,1941-03-21,21/3,arrival,alexandria,Alx,FALSE,black = arrival
78,City of Norwich,1941-04-01,1/4,sailing,alexandria,,TRUE,red = sailing
79,City of Norwich,1941-04-04,4/4,arrival,piraeus,Pir,FALSE,black = arrival
80,City of Norwich,,5/4,note,,,FALSE,"Entry struck through by the clerk in red - voided, not transcribed as a real event. Would-be date 5/4, right after the Piraeus arrival"
81,City of Norwich,1941-04-08,8/4,arrival,piraeus,,TRUE,"black = arrival, carried forward from the last named port (Piraeus) - the voided entry above may be why the port name wasn't rewritten"
82,City of Norwich,1941-04-11,11/4,arrival,alexandria,Alx,FALSE,"black = arrival, with a small blue '(X0)' mark written next to it - meaning not established"
83,City of Norwich,1941-04-24,24/4,note,,,FALSE,"UNCERTAIN - blue paragraph note reading approximately 'Damaged in air raid'. This is the ship's first war-damage incident in the collection. The date is hard to read (looks like '24/4' repeated/stacked oddly) and is a best estimate, not a confident reading"
84,City of Norwich,1941-04-16,16/4,note,,,FALSE,"UNCERTAIN - a second blue annotation, apparently reading '16/4' alongside another '(X0)'-style mark. Relationship to the air-raid note above and to the 11/4 Alexandria arrival is unclear - flagged rather than guessed. Card ends 'Continued on card no. 8'"
