seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
72,City of Brooklyn,1950-12-29,Dec 29,arrival,lourenco-marques,Lour Marques,FALSE,typed: Ar Lour Marques Dec 29
73,City of Brooklyn,1950-12-30,Dec 30,sailing,lourenco-marques,Lour Marques,FALSE,typed: Sd Lour Marques Dec 30
74,City of Brooklyn,1950-12-31,Dec 31,arrival,durban,Durban,FALSE,"typed: Ar Durban Dec 31. 1951 year-box follows"
75,City of Brooklyn,1951-01-04,Jan 4,sailing,durban,Durban,FALSE,typed: Sd Durban Jan 4
76,City of Brooklyn,1951-01-05,Jan 5,arrival,east-london,East London,FALSE,typed: Ar East London Jan 5
77,City of Brooklyn,1951-01-05,Jan 5,sailing,east-london,East London,FALSE,"typed: Sd East London Jan 5, same day as the arrival above"
78,City of Brooklyn,1951-01-06,Jan 6,arrival,port-elizabeth,Port Elizabeth,FALSE,typed: Ar Port Elizabeth Jan 6
79,City of Brooklyn,1951-01-06,Jan 6,sailing,port-elizabeth,Port Elizabeth,FALSE,"typed: Sd Port Elizabeth Jan 6, same day as the arrival above"
80,City of Brooklyn,1951-01-08,Jan 8,arrival,cape-town,Cape Town,FALSE,typed: Ar Cape Town Jan 8
81,City of Brooklyn,1951-01-10,Jan 10,sailing,cape-town,Cape Town,FALSE,typed: Sd Cape Town Jan 10
82,City of Brooklyn,1951-01-12,Jan 12,arrival,walvis-bay,Walvis Bay,FALSE,typed: Ar Walvis Bay Jan 12
83,City of Brooklyn,1951-01-12,Jan 12,sailing,walvis-bay,Walvis Bay,FALSE,"typed: Sd Walvis Bay Jan 12, same day as the arrival above"
84,City of Brooklyn,1951-01-28,Jan 28,arrival,london,London,FALSE,typed: Ar London Jan 28
85,City of Brooklyn,1951-02-02,Feb 2,sailing,london,London,FALSE,typed: Sd London Feb 2
86,City of Brooklyn,1951-02-03,Feb 3,arrival,antwerp,Antwerp,FALSE,typed: Ar Antwerp Feb 3
87,City of Brooklyn,1951-02-06,Feb 6,sailing,antwerp,Antwerp,FALSE,typed: Sd Antwerp Feb 6
88,City of Brooklyn,1951-02-06,Feb 6,arrival,rotterdam,Rotterdam,FALSE,"typed: Ar Rotterdam Feb 6, same day as the Antwerp sailing above"
89,City of Brooklyn,1951-02-07,Feb 7,sailing,rotterdam,Rotterdam,FALSE,typed: Sd Rotterdam Feb 7
90,City of Brooklyn,1951-02-07,Feb 7,arrival,hull,Hull,FALSE,"typed: Ar Hull Feb 7, same day as the Rotterdam sailing above"
91,City of Brooklyn,1951-02-12,Feb 12,sailing,hull,Hull,FALSE,typed: Sd Hull Feb 12
92,City of Brooklyn,1951-02-12,Feb 12,arrival,immingham,Immingham,FALSE,"typed: Ar Immingham Feb 12, same day as the Hull sailing above"
93,City of Brooklyn,1951-02-16,Feb 16,sailing,immingham,Immingham,FALSE,typed: Sd Immingham Feb 16
94,City of Brooklyn,1951-02-17,Feb 17,arrival,sunderland,Sunderland,FALSE,"typed: Ar Sunderland Feb 17 - card ends here, cut off at the bottom edge. Footer reads 'Contd on card No 2' (not yet identified)"
