seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
24,City of Rangoon,1942-09-24,24/9,arrival,liverpool,Liv,FALSE,"black = arrival, same day"
25,City of Rangoon,1942-10-09,9/10,sailing,liverpool,,TRUE,red = sailing
26,City of Rangoon,1942-10-11,11/10,arrival,river-mersey,Mersey,FALSE,black = arrival
27,City of Rangoon,,11/11,note,,,FALSE,Blue parenthetical '(St Thomas) 11/11' - meaning and relevance not established; flagged as a citation-style note rather than a port call
28,City of Rangoon,,26/10,note,,,FALSE,"Blue note '(Cape Town) 26/10, hawsepipes' - a hawsepipe (anchor chain fitting) damage/repair reference"
29,City of Rangoon,,12/23,note,,,FALSE,Blue note 'Dec 12/23 anchor.' - an anchoring note between the Mersey call and the next dated arrival
30,City of Rangoon,1942-12-10,10/12,arrival,saldanha-bay,Saldanha B.,FALSE,"black = arrival. NEW PORT (Saldanha Bay, South Africa)"
31,City of Rangoon,1942-12-14,14/12,arrival,table-bay,Table (prev),FALSE,"black = arrival, annotated '(prev)' - same unexplained annotation style seen on earlier cards"
32,City of Rangoon,1942-12-25,25/12,sailing,table-bay,,TRUE,"red = sailing. A struck-through '28' sits beside it, apparently voided"
33,City of Rangoon,1942-12-29,29/12,arrival,durban,Durb,FALSE,black = arrival
34,City of Rangoon,1943-01-31,31/1,sailing,durban,,TRUE,"red = sailing. Year changes to 1943 here. About a month docked at Durban, unexplained on this card"
35,City of Rangoon,1943-02-01,1/2,arrival,lourenco-marques,L.M.,FALSE,black = arrival
36,City of Rangoon,1943-02-06,6/2,sailing,lourenco-marques,,TRUE,red = sailing
37,City of Rangoon,1943-02-08,8/2,arrival,beira,Beira,FALSE,black = arrival
38,City of Rangoon,1943-02-19,19/2,sailing,beira,,TRUE,red = sailing
39,City of Rangoon,1943-02-24,24/2,arrival,mombasa,Momb,FALSE,black = arrival
40,City of Rangoon,1943-03-08,8/3,sailing,mombasa,,TRUE,red = sailing
41,City of Rangoon,1943-03-09,9/3,arrival,zanzibar,Zanz,FALSE,black = arrival
42,City of Rangoon,1943-03-12,12/3,sailing,zanzibar,,TRUE,red = sailing
43,City of Rangoon,1943-03-20,20/3,arrival,aden,Aden,FALSE,black = arrival
44,City of Rangoon,1943-03-23,23/3,sailing,aden,,TRUE,red = sailing
45,City of Rangoon,1943-03-29,29/3,arrival,suez,Suez,FALSE,black = arrival
46,City of Rangoon,1943-03-29,29/3,sailing,suez,,TRUE,"red = sailing, same day"
47,City of Rangoon,1943-03-30,30/3,arrival,port-said,P.Said,FALSE,black = arrival
48,City of Rangoon,1943-03-31,31/3,sailing,port-said,,TRUE,red = sailing
49,City of Rangoon,,14/25,note,,,FALSE,Blue note 'Re Repairs' with a reference '14/25' - repair work referenced without further detail
50,City of Rangoon,1943-04-01,1/4,arrival,haifa,Haifa,FALSE,black = arrival
51,City of Rangoon,1943-04-05,5/4,sailing,haifa,,TRUE,red = sailing
52,City of Rangoon,1943-04-06,6/4,arrival,port-said,P.Said,FALSE,black = arrival
53,City of Rangoon,,19/2,note,,,FALSE,Blue parenthetical '(Beira) 19/2' - doesn't fit chronologically here; likely a citation cross-reference
54,City of Rangoon,1943-04-25,25.4.43,note,,,FALSE,"'OHMS' marker dated 25.4.43 - the ship going onto (or confirming) Admiralty requisition; no explicit 'on'/'off' label this time, unlike earlier cards' boxed notes"
55,City of Rangoon,1943-04-25,-|-,arrival,port-said,,TRUE,"ditto mark - still at Port Said, no new citation beyond confirming presence"
56,City of Rangoon,1943-04-27,27/4,sailing,port-said,,TRUE,"red = sailing. Card ends 'Contd on card no 8' (not yet identified)"
