seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
61,City of Durban (Br),1952-07-15,July 15,arrival,rotterdam,Rotterdam,FALSE,typed: Ar Rotterdam July 15
62,City of Durban (Br),1952-07-16,July 16,sailing,rotterdam,Rotterdam,FALSE,typed: Sd Rotterdam July 16
63,City of Durban (Br),1952-07-17,July 17,arrival,hamburg,Hamburg,FALSE,typed: Ar Hamburg July 17
64,City of Durban (Br),1952-07-21,July 21,sailing,hamburg,Hamburg,FALSE,typed: Sd Hamburg July 21
65,City of Durban (Br),1952-07-23,July 23,arrival,london,London,FALSE,typed: Ar London July 23
66,City of Durban (Br),1952-07-31,July 31,sailing,london,London,FALSE,typed: Sd London July 31
67,City of Durban (Br),1952-08-06,Aug 6,arrival,teneriffe,Teneriffe,FALSE,typed: Ar Teneriffe Aug 6
68,City of Durban (Br),1952-08-06,Aug 6,sailing,teneriffe,Teneriffe,FALSE,typed: Sd Teneriffe Aug 6, same day
69,City of Durban (Br),1952-08-20,Aug 20,arrival,cape-town,Cape Town,FALSE,typed: Ar Cape Town Aug 20
70,City of Durban (Br),1952-08-22,Aug 22,sailing,cape-town,Cape Town,FALSE,typed: Sd Cape Town Aug 22
71,City of Durban (Br),1952-08-23,Aug 23,arrival,mossel-bay,Mossel Bay,FALSE,typed: Ar Mossel Bay Aug 23
72,City of Durban (Br),1952-08-23,Aug 23,sailing,mossel-bay,Mossel Bay,FALSE,typed: Sd Mossel Bay Aug 23, same day
73,City of Durban (Br),1952-08-24,Aug 24,arrival,port-elizabeth,Port Elizabeth,FALSE,typed: Ar Port Elizabeth Aug 24
74,City of Durban (Br),1952-08-26,Aug 26,sailing,port-elizabeth,Port Elizabeth,FALSE,typed: Sd Port Elizabeth Aug 26
75,City of Durban (Br),1952-08-27,Aug 27,arrival,east-london,East London,FALSE,typed: Ar East London Aug 27
76,City of Durban (Br),1952-08-29,Aug 29,sailing,east-london,East London,FALSE,typed: Sd East London Aug 29
77,City of Durban (Br),1952-08-30,Aug 30,arrival,durban,Durban,FALSE,typed: Ar Durban Aug 30
78,City of Durban (Br),1952-09-03,Sept 3,sailing,durban,Durban,FALSE,typed: Sd Durban Sept 3
79,City of Durban (Br),1952-09-04,Sept 4,arrival,lourenco-marques,Lour Marques,FALSE,typed: Ar Lour Marques Sept 4
80,City of Durban (Br),1952-09-05,Sept 5,sailing,lourenco-marques,Lour Marques,FALSE,typed: Sd Lour Marques Sept 5
81,City of Durban (Br),1952-09-07,Sept 7,arrival,beira,Beira Rds,FALSE,typed: Ar Beira Rds Sept 7; roadstead entry
82,City of Durban (Br),1952-09-11,Sept 11,arrival,beira,Beira,FALSE,typed: Ar Beira Sept 11; harbour arrival after the roadstead entry
