seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
65,City of Norwich,1928-08-20,20/8,arrival,adelaide,Adl,FALSE,"black = arrival. No sailing from Melbourne is logged between this and seq 64"
66,City of Norwich,1928-08-22,22/8,sailing,adelaide,Adl,FALSE,red = sailing
67,City of Norwich,1928-08-23,23/8,arrival,port-pirie,Pirie,FALSE,black = arrival
68,City of Norwich,1928-08-24,24/8,sailing,port-pirie,Pirie,FALSE,red = sailing
69,City of Norwich,1928-08-28,28/8,arrival,sydney-nsw,Syd,FALSE,black = arrival
70,City of Norwich,1928-08-30,30/8,unknown,sydney-nsw,Syd,FALSE,"UNCERTAIN - written in black like seq 69's arrival rather than red, even though a sailing would be expected here. Colour may simply be a clerical slip; kept as its literal colour rather than assumed to be a sailing"
71,City of Norwich,1928-09-04,4/9,arrival,cairns,Cairns,FALSE,"black = arrival. New port, added to ports.csv"
72,City of Norwich,1928-09-08,8/9,unknown,sydney-nsw,Syd,FALSE,"UNCERTAIN - red, reads 'Syd' again, but a Cairns-to-Sydney-and-back sequence this fast doesn't sit well chronologically against the Rockhampton entries immediately following. May be a misread of a Queensland port rather than Sydney. Flagged rather than guessed"
73,City of Norwich,1928-09-11,11/9,arrival,rockhampton,Rkhmptn,FALSE,"black = arrival. New port, added to ports.csv"
74,City of Norwich,1928-09-13,13/9,sailing,rockhampton,Rkhmptn,FALSE,"red = sailing. Day digit partly cut off at the card edge, read as 13 with some uncertainty"
75,City of Norwich,1928-09-14,14/9,arrival,brisbane,Bris,FALSE,black = arrival
76,City of Norwich,1928-10-01,1/10,unknown,sydney-nsw,Syd,FALSE,"UNCERTAIN - black. Comes right before a Brisbane entry dated 29/9 (seq 78), i.e. earlier than this one, despite being written first - another instance of the card's physical order not matching date order, like seq 16/17"
77,City of Norwich,1928-09-29,29/9,unknown,brisbane,Bris,FALSE,"UNCERTAIN - red. Dated before seq 76 despite following it in card position - see that entry's note"
78,City of Norwich,1928-10-16,16/10,arrival,sydney-nsw,Syd,FALSE,black = arrival
79,City of Norwich,1928-10-16,16/10,sailing,sydney-nsw,Syd,FALSE,"DUPLICATE - red, identical port and date to seq 78, written immediately after it - same pattern as seq 47/48"
80,City of Norwich,1928-11-12,12/11,arrival,perim,Prm,FALSE,"black = arrival, on the way back through the Red Sea. Date read as 12/11 (a stray '1/11' fragment beside it may be part of the same number, not a separate entry)"
81,City of Norwich,1928-11-16,16/11,transit,suez,Suez,FALSE,black = arrival at the southern end of the canal
82,City of Norwich,1928-11-19,19/11,transit,port-said,P.Said,FALSE,"red. Unusual colour for what should be a canal-transit arrival like seq 36 - flagged"
83,City of Norwich,1928-11-24,24/11,transit,gibraltar,Gib.(p),FALSE,"black, '(p)' = passed, same convention as seq 22/34/37"
84,City of Norwich,,,unknown,,Lag,FALSE,"INCOMPLETE - black, first three letters 'Lag' (possibly Lagos) with the rest of the entry, including its date, continuing onto the second side of this card (per the card's own red 'cont on other side' note right below it). Will be completed once the second side is located and transcribed"
