seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
64,City of Norwich,1935-08-06,6/8,arrival,aden,Aden,FALSE,black = arrival
65,City of Norwich,1935-08-07,7/8,transit,perim,Prm(p),FALSE,"black, passed Perim"
66,City of Norwich,1935-08-11,11/8,transit,suez,Suez,FALSE,black = arrival at the southern end of the canal
67,City of Norwich,1935-08-12,12/8,transit,port-said,P.Said,FALSE,red = sailing at the northern end
68,City of Norwich,1935-08-18,18/8,arrival,barcelona,Barc,FALSE,black = arrival
69,City of Norwich,1935-08-20,20/8,sailing,barcelona,Barc,FALSE,red = sailing
70,City of Norwich,1935-08-22,22/8,transit,gibraltar,Gib(p),FALSE,"black, passed Gibraltar"
71,City of Norwich,1935-08-26,26/8,transit,ushant,Usht,FALSE,"black, passed Ushant - no explicit '(p)' this time, but a waypoint passing rather than a real port call"
72,City of Norwich,1935-08-27,27/8,arrival,dunkirk,Dnk,FALSE,black = arrival
73,City of Norwich,1935-08-29,29/8,sailing,dunkirk,Dnk,FALSE,"red = sailing. Card ends 'Continued on Card No. 5' (not yet identified among the scanned images)"
