seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
33,City of Norwich,1933-10-28,28/10,arrival,savannah,Sav,FALSE,black = arrival
34,City of Norwich,1933-10-29,29/10,sailing,savannah,Sav,FALSE,red = sailing
35,City of Norwich,1933-11-03,3/11,arrival,colon,Colon,FALSE,black = arrival
36,City of Norwich,1933-11-03,3/11,arrival,panama-canal,Pan,FALSE,"black = arrival, same day as Colon"
37,City of Norwich,1933-11-04,4/11,sailing,panama-canal,Pan,FALSE,red = sailing
38,City of Norwich,1933-11-14,14/11,arrival,los-angeles,Los A,FALSE,black = arrival
39,City of Norwich,1933-11-16,16/11,sailing,los-angeles,Los A,FALSE,red = sailing
40,City of Norwich,1933-11-17,17/11,arrival,san-francisco,Fran,FALSE,black = arrival
41,City of Norwich,1933-11-19,19/11,sailing,san-francisco,Fran,FALSE,red = sailing
42,City of Norwich,1933-12-13,13/12,arrival,manila,Man,FALSE,black = arrival
43,City of Norwich,1933-12-16,16/12,sailing,manila,Man,FALSE,red = sailing
44,City of Norwich,1933-12-18,18/12,arrival,hong-kong,Hkg,FALSE,black = arrival
45,City of Norwich,1933-12-20,20/12,sailing,hong-kong,Hkg,FALSE,red = sailing
46,City of Norwich,1933-12-23,23/12,arrival,shanghai,Shng,FALSE,black = arrival
47,City of Norwich,1933-12-25,25/12,sailing,shanghai,Shng,FALSE,red = sailing
48,City of Norwich,1933-12-27,27/12,arrival,dairen,Dair,FALSE,"black = arrival. New port added to ports.csv (Dairen, Manchuria, now Dalian)"
49,City of Norwich,1934-01-01,1/1,sailing,dairen,Dair,FALSE,"red = sailing. Year changes to 1934 here, boxed between the reference columns"
50,City of Norwich,1934-01-02,2/1,transit,taku-bar,TakuBar,FALSE,"black. New port added to ports.csv - the sandbar shipping approach to Tientsin (Tianjin), not a real port of call itself"
51,City of Norwich,1934-01-04,4/1,unknown,,Chin,FALSE,"UNCERTAIN - red, an ornate capital letter (same flourish as 'Ptld'/'Prm' elsewhere) followed by letters read as 'Chin[u/w]'. Sits between Taku Bar and Hong Kong in the route, so likely another Chinese coastal port, but not confidently identified (candidates like Chinwangtao/Qinhuangdao considered, not confirmed)"
52,City of Norwich,1934-01-08,8/1,arrival,hong-kong,Hkg,FALSE,black = arrival
53,City of Norwich,1934-01-10,10/1,sailing,hong-kong,Hkg,FALSE,red = sailing
54,City of Norwich,1934-01-15,15/1,arrival,singapore,Sing,FALSE,black = arrival
55,City of Norwich,1934-01-18,18/1,sailing,singapore,Sing,FALSE,red = sailing
56,City of Norwich,1934-01-19,19/1,arrival,port-swettenham,P.Swet,FALSE,black = arrival
57,City of Norwich,1934-01-19,19/1,sailing,port-swettenham,P.Swet,FALSE,"red = sailing, same day"
58,City of Norwich,1934-01-20,20/1,arrival,penang,Pen,FALSE,black = arrival
59,City of Norwich,1934-01-21,21/1,sailing,penang,Pen,FALSE,red = sailing
60,City of Norwich,1934-01-25,25/1,arrival,ceylon,Cey,FALSE,black = arrival
61,City of Norwich,1934-02-03,3/2,transit,perim,Prm(p),FALSE,"black, passed"
62,City of Norwich,1934-02-08,8/2,transit,suez,Suez,FALSE,black = arrival at the southern end of the canal
63,City of Norwich,1934-02-09,9/2,transit,port-said,P.Said,FALSE,red = sailing at the northern end
64,City of Norwich,1934-02-16,16/2,transit,gibraltar,Gib.(p),FALSE,"black, passed"
65,City of Norwich,1934-02-21,21/2,arrival,avonmouth,Avr,FALSE,black = arrival
66,City of Norwich,1934-02-22,22/2,sailing,avonmouth,Avr,FALSE,red = sailing
67,City of Norwich,1934-02-23,23/2,arrival,london,Lo,FALSE,black = arrival
68,City of Norwich,1934-02-28,28/2,sailing,london,Lo(c),FALSE,"red = sailing, annotated '(c)' - the same recurring unexplained marker seen throughout this ship's cards"
69,City of Norwich,1934-03-01,1/3,arrival,london,Lo,FALSE,black = arrival
70,City of Norwich,1934-03-02,2/3,arrival,rotterdam,Rott,FALSE,black = arrival
71,City of Norwich,1934-03-03,3/3,sailing,nieuw-waterweg,N.Wtg,FALSE,"red = sailing, logged against the Nieuw Waterweg approach channel. Card ends 'Continued on Card No 4' - not yet identified among the scanned images"
