seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
99,City of Lille (Motor),1950-10-02,Oct 2,arrival,cape-town,Cape Town,FALSE,typed: Ar Cape Town Oct 2
100,City of Lille (Motor),1950-10-05,Oct 5,sailing,cape-town,Cape Town,FALSE,typed: Sd Cape Town Oct 5
101,City of Lille (Motor),1950-10-22,Oct 22,arrival,las-palmas,Las Palmas,FALSE,typed: Ar Las Palmas Oct 22
102,City of Lille (Motor),1950-10-22,Oct 22,sailing,las-palmas,Las Palmas,FALSE,"typed: Sd Las Palmas Oct 22, same day"
103,City of Lille (Motor),1950-10-25,Oct 25,arrival,lisbon,Lisbon,FALSE,typed: Ar Lisbon Oct 25
104,City of Lille (Motor),1950-10-25,Oct 25,sailing,lisbon,Lisbon,FALSE,"typed: Sd Lisbon Oct 25, same day"
105,City of Lille (Motor),1950-10-30,Oct 30,arrival,london,London,FALSE,typed: Ar London Oct 30
106,City of Lille (Motor),1950-11-05,Nov 5,sailing,london,London,FALSE,typed: Sd London Nov 5
107,City of Lille (Motor),1950-11-08,Nov 8,arrival,avonmouth,Avonmouth,FALSE,typed: Ar Avonmouth Nov 8
108,City of Lille (Motor),1950-11-09,Nov 9,sailing,avonmouth,Avonmouth,FALSE,typed: Sd Avonmouth Nov 9
109,City of Lille (Motor),1950-11-12,Nov 12,arrival,rotterdam,Rotterdam,FALSE,"typed: Ar Rotterdam Nov 12 - card ends here, no 'P.T.O.' or 'Contd' note spotted; a handwritten blue margin note beside this last strip reads approximately 'Recovered Anchor & cable [...]' (rest illegible) - most likely related to the lost-anchor incident at seq 10, not confidently dated"
110,City of Lille (Motor),1949-10-13,13,note,colombo,,FALSE,"CASUALTIES box (1949 Cont'd): dagger-referenced citation dated 13 October, part of the Colombo cluster - see seq 27/28"
111,City of Lille (Motor),1949-10-15,15,note,colombo,,FALSE,"CASUALTIES box (1949 Cont'd): second dagger-referenced citation dated 15 October, part of the Colombo cluster - see seq 27/28. A nearby illegible fragment reading approximately '[Sailed] 15/[?]/10' may be a third citation in the same cluster, not confidently resolved"
112,City of Lille (Motor),1949-06-18,18,note,quebec,,FALSE,"CASUALTIES box: dagger-referenced citation dated 18 June, part of the Quebec put-back cluster headed 'Re generator damage' - see seq 6"
113,City of Lille (Motor),1949-07-06,6,note,quebec,,FALSE,"CASUALTIES box: second dagger-referenced citation dated 6 July, part of the Quebec put-back cluster - see seq 6. Falls the same day the ship actually sailed again from Quebec (seq 7), i.e. a Lloyd's Agent report confirming the ship was clear"
114,City of Lille (Motor),1949-08-06,6,note,,,FALSE,"CASUALTIES box: dagger-referenced citation dated 6 August, part of the Suez lost-anchor cluster - see seq 10"
115,City of Lille (Motor),1949-10-27,27,note,,,FALSE,"CASUALTIES box (1950 year marker): a citation reads approximately '[Cal]led to [attend?] sick man', dated 27 (month uncertain - positioned under the '1950' box, and near a separate citation 'Lisbon 26/10' which would put it in October) - a doctor or agent called out to attend a sick crew member. The exact date and its relationship to the Oct 25 Lisbon call (seq 103/104) is not confidently established"
