seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
32,City of Chester (Motor),1946-10-03,3/10,speaking,,,FALSE,"RECLASSIFIED from sailing - red, bare, no port, and dated 3 Oct despite appearing right after the 6 Oct arrival above. The card's own header says red covers 'sailings AND speakings' - this pattern (out-of-sequence red date, no port) looks like an at-sea sighting report logged alongside the arrival it relates to, not a real port call. Not included as a waypoint."
33,City of Chester (Motor),1946-10-10,10/10,arrival,lourenco-marques,L M,FALSE,black = arrival
34,City of Chester (Motor),1946-10-11,11/10,sailing,lourenco-marques,L M,TRUE,"red, bare date, inferred Lourenco Marques"
35,City of Chester (Motor),1946-10-12,12/10,arrival,beira,Beira,FALSE,black = arrival
36,City of Chester (Motor),1946-10-26,26/10,sailing,beira,Beira,TRUE,"red, bare date, inferred Beira"
37,City of Chester (Motor),1946-10-29,29/10,arrival,east-london,E Lo,FALSE,black = arrival
38,City of Chester (Motor),1946-10-31,31/10,sailing,east-london,E Lo,TRUE,"red, bare date, inferred East London"
39,City of Chester (Motor),1946-11-01,1/11,sailing,port-elizabeth,P Eliz,FALSE,"red, port name written"
40,City of Chester (Motor),1946-11-01,1/11,arrival,port-elizabeth,P Eliz,FALSE,"black = arrival, same date as seq 39 - quick same-day turnaround, or the sailing/arrival pair for this port is written in the opposite order to usual. Flagging the ordering rather than guessing."
41,City of Chester (Motor),1946-11-02,2/11,arrival,table-bay,Table,FALSE,black = arrival
42,City of Chester (Motor),1946-11-09,9/11,sailing,table-bay,Table,TRUE,"red, bare date, inferred Table Bay"
43,City of Chester (Motor),1946-11-22,22/11,arrival,london,Lo,FALSE,black = arrival
44,City of Chester (Motor),1946-11-28,28/11,sailing,london,Lo,TRUE,"red, bare date, inferred London. Annotated '(C)' - meaning unclear, same kind of bracketed note as seq 12's '(PREV)'. Worth asking about."
45,City of Chester (Motor),1946-12-02,2/12,sailing,sunderland,Snd,FALSE,"red, port name written"
46,City of Chester (Motor),1946-12-04,4/12,arrival,antwerp,Antf,FALSE,black = arrival ('Antf' - close variant of the official 'Ant' code)
47,City of Chester (Motor),1946-12-18,18/12,sailing,antwerp,Antf,TRUE,"red, bare date, inferred Antwerp"
48,City of Chester (Motor),1946-12-18,18/12,arrival,rotterdam,Rott,FALSE,"black = arrival, same day as departure from Antwerp - short hop, geographically consistent"
49,City of Chester (Motor),1946-12-21,21/12,sailing,rotterdam,Rott,TRUE,"red, bare date, inferred Rotterdam"
50,City of Chester (Motor),1946-12-22,22/12,arrival,london,Lo,FALSE,"black = arrival. '1947' appears right after this, written between two thick black bars marking the year change"
51,City of Chester (Motor),1947-01-09,9/1,sailing,london,Lo,FALSE,"red, port name written. 'Jan 10' appears as a month/reference label just before it. Annotated '(c)', same unexplained marker as seq 44."
