seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
40,City of Florence,1947-12-01,Dec 1,sailing,bombay,Bombay,FALSE,"typed: Sd Bombay Dec 1 - a 5-week stay, not explained on the card"
41,City of Florence,1947-12-03,Dec 3,arrival,bedi-bunder,Bedi Bunder,FALSE,typed: Ar Bedi Bunder Dec 3
42,City of Florence,1947-12-04,Dec 4,sailing,bedi-bunder,Bedi Bunder,FALSE,typed: Sd Bedi Bunder Dec 4
43,City of Florence,1947-12-04,Dec 4,arrival,navlakhi,Navalakhi,FALSE,"typed: Ar Navalakhi Dec 4, same day as the Bedi Bunder sailing above (the two ports are close together on the Gujarat coast). 'Navalakhi' is a new full-name spelling of the port previously seen tentatively as 'Naval' on IMG_5644 - added as an alias"
44,City of Florence,,—,sailing,navlakhi,Navalakhi,FALSE,"typed: 'Sd Navalakhi —' - no date given, just a dash on the card"
45,City of Florence,1947-12-09,Dec 9,arrival,karachi,Karachi,FALSE,typed: Ar Karachi Dec 9
46,City of Florence,1947-12-16,Dec 16,sailing,karachi,Karachi,FALSE,typed: Sd Karachi Dec 16
47,City of Florence,1947-12-19,Dec 19,arrival,mormugao,Mormugao,FALSE,typed: Ar Mormugao Dec 19
48,City of Florence,1947-12-25,Dec 25,sailing,mormugao,Mormugao,FALSE,typed: Sd Mormugao Dec 25
49,City of Florence,1947-12-26,Dec 26,arrival,bombay,Bombay,FALSE,"typed: Ar Bombay Dec 26. 1948 year-box follows"
50,City of Florence,1948-01-06,Jan 6,sailing,bombay,Bombay,FALSE,"typed: Sd Bombay Jan 6. Dagger-marked citation below reads 'Jan 29, 30'"
51,City of Florence,1948-01-26,Jan 26 / L.O. citations,note,port-said,,FALSE,"Blue note block (left-hand column, paired with the '1948' year-box): 'Jan 26 Engine trouble', '(Liverpool) 28/1', 'Jan 30 - Left 28/1', 'Port Said 29/1', 'Struck buoy at P.S. 26'. Read together as Lloyd's Agent report citations (report dates, not event/port-call dates) describing one incident: engine trouble and a buoy strike at Port Said around 26 Jan 1948, with the ship then sailing as normal on 28 Jan - matching the typed strip's own 'Ar Port Said Jan 19' / 'Sd Port Said Jan 28' (seq 52-53) and its 'Jan 29, 30' dagger citation (seq 50). '(Liverpool)' most likely names the reporting Agent's office rather than the ship's location, per the same convention flagged on IMG_5650-52's blue parentheticals. Not confidently reconstructed as a single sentence - flagged rather than forced"
52,City of Florence,1948-01-18,Jan 18,arrival,suez,Suez,FALSE,typed: Ar Suez Jan 18
53,City of Florence,1948-01-19,Jan 19,arrival,port-said,Port Said,FALSE,"typed: Ar Port Said Jan 19, straight after the Suez arrival with no sailing logged between - see seq 51"
54,City of Florence,1948-01-28,Jan 28,sailing,port-said,Port Said,FALSE,typed: Sd Port Said Jan 28
55,City of Florence,1948-02-10,Feb 10,arrival,liverpool,Liverpool,FALSE,typed: Ar Liverpool Feb 10
56,City of Florence,1948-02-25,Feb 25,sailing,liverpool,Liverpool,FALSE,"typed: Sd Liverpool Feb 25. Dagger-marked citation below reads 'Feb 26, 28'"
57,City of Florence,1948-02-25,Feb 25,note,liverpool,,FALSE,"typed: 'Put back Liverpool Feb 25' - sailed and returned the same day. Matches the left-hand blue note block's 'Liverpool 25/2' and 'Feb 28 - left 27/2' (report-date citations for this same incident, see seq 58)"
58,City of Florence,1948-02-27,Feb 27,sailing,liverpool,Liverpool,FALSE,"typed: Sd Liverpool Feb 27, the second, successful sailing after the put-back above"
59,City of Florence,1948-03-01,Mar 1,arrival,antwerp,Antwerp,FALSE,typed: Ar Antwerp Mar 1
60,City of Florence,1948-03-07,Mar 7,sailing,antwerp,Antwerp,FALSE,typed: Sd Antwerp Mar 7
61,City of Florence,1948-03-08,Mar 8,arrival,london,London,FALSE,"typed: Ar London Mar 8. Card ends 'P.T.O.' (second side not yet transcribed)"
