seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
29,City of Norwich,1932-01-05,5/1,arrival,moji,Moji,FALSE,black = arrival
30,City of Norwich,1932-01-08,8/1,sailing,moji,Moji,FALSE,red = sailing
31,City of Norwich,1932-01-08,8/1,arrival,moji,Moji,FALSE,"DUPLICATE-looking - black, same port and date as seq 30's sailing"
32,City of Norwich,1932-01-15,15/1,arrival,iloilo-philippines,Iloi,FALSE,black = arrival
33,City of Norwich,1932-01-23,23/1,sailing,iloilo-philippines,Iloi,FALSE,red = sailing
34,City of Norwich,1932-01-28,28/1,arrival,singapore,Sing.,FALSE,black = arrival
35,City of Norwich,1932-02-07,7/2,sailing,port-swettenham,P.Swet,FALSE,"red = sailing. This entry, seq 36, and seq 37 have their top-row reference numbers (all three read identically, 'Feb 9/33') joined by a hand-drawn bracket - same annotation style as the recurring NY/other-port trios on IMG_5632/5633"
36,City of Norwich,1932-02-06,6/2,arrival,singapore,Sing.,FALSE,"black = arrival, dated a day before seq 35 despite following it in position. Bracketed with seq 35/37, see seq 35's note"
37,City of Norwich,1932-02-07,7/2,sailing,port-swettenham,P.Swet,FALSE,"DUPLICATE - red, identical port and date to seq 35. Bracketed together with seq 35/36, see seq 35's note"
38,City of Norwich,1932-02-13,13/2,arrival,alleppey,Alleppey,FALSE,"black = arrival. New port added to ports.csv - Alleppey, on the Kerala (Malabar) coast of India. Date carries over from the far right edge of this row onto the start of the next"
39,City of Norwich,1932-02-15,15/2,arrival,cochin,Cochin,FALSE,black = arrival
40,City of Norwich,1932-02-16,16/2,arrival,calicut,Cali,FALSE,"black = arrival. New port added to ports.csv. No sailing from Cochin is logged between this and seq 39 - short hops along the same coast"
41,City of Norwich,1932-02-17,17/2,unknown,mangalore,Mangal,FALSE,"UNCERTAIN TYPE - written in red and noticeably larger/bolder than the surrounding entries, unlike a normal sailing. New port added to ports.csv regardless (Mangalore, Karnataka coast) - kept the reading, flagged the unusual styling"
42,City of Norwich,1932-02-24,24/2,transit,perim,Prm(p),FALSE,"black, passed"
43,City of Norwich,1932-02-29,29/2,transit,suez,Suez,FALSE,"black = arrival at the southern end of the canal. 1932 was a leap year, so 29 Feb is a valid date"
44,City of Norwich,1932-03-01,1/3,transit,port-said,P.Said,FALSE,black = arrival at the northern end
45,City of Norwich,1932-03-09,9/3,transit,gibraltar,Gib.(p),FALSE,"black, passed"
46,City of Norwich,1932-03-26,26/3,arrival,new-york,NY,FALSE,black = arrival
47,City of Norwich,1932-04-06,6/4,sailing,new-york,NY,FALSE,red = sailing
48,City of Norwich,1932-04-07,7/4,arrival,philadelphia,Phil.,FALSE,black = arrival
49,City of Norwich,1932-04-13,13/4,sailing,philadelphia,Phil.,FALSE,red = sailing
50,City of Norwich,1932-04-14,14/4,arrival,new-york,NY,FALSE,black = arrival
51,City of Norwich,1932-04-20,20/4,sailing,new-york,NY,FALSE,red = sailing
52,City of Norwich,1932-05-02,2/5,unknown,,Pwle,FALSE,"UNCERTAIN - black, reads the same as the still-unresolved 'Iwle'/'Pwle' from IMG_5632 seq 51, and again sits in the same English East Coast context (between a transatlantic arrival and Hull/Shields) both times. The recurrence in the same geographic slot argues this is a real, consistent place rather than a one-off misreading, but it's still not identified"
53,City of Norwich,1932-05-04,4/5,arrival,hull,Hull,FALSE,black = arrival
54,City of Norwich,1932-05-07,7/5,sailing,hull,Hull,FALSE,red = sailing
55,City of Norwich,1932-05-07,7/5,transit,spurn-head,Spurn,FALSE,"red, same day as the Hull sailing - Spurn Head, at the mouth of the Humber, a coastal reporting point rather than a real call"
56,City of Norwich,1932-05-08,8/5,arrival,,Shls,FALSE,black = arrival (Shields)
57,City of Norwich,1932-05-28,28/5,sailing,,Shls,FALSE,red = sailing
58,City of Norwich,1932-05-29,29/5,arrival,dunkirk,Dnk.,FALSE,black = arrival
59,City of Norwich,1932-06-15,15/6,sailing,dunkirk,Dnk.,FALSE,red = sailing
60,City of Norwich,1932-06-16,16/6,arrival,hull,Hull,FALSE,black = arrival
61,City of Norwich,1932-06-23,23/6,sailing,hull,Hull,FALSE,red = sailing
62,City of Norwich,1932-06-24,24/6,transit,downs,Dss,FALSE,"black. The Downs, a sheltered anchorage off Deal in the English Channel"
63,City of Norwich,1932-06-25,25/6,transit,lizard,Liz,FALSE,"black, passed the Lizard"
64,City of Norwich,1932-06-26,26/6,arrival,lowestoft,Lws,FALSE,"black = arrival. Card writes 'Lws', ports.csv code is 'Lwt' - same port"
65,City of Norwich,1932-06-30,30/6,sailing,lowestoft,Lws,FALSE,red = sailing
66,City of Norwich,1932-07-01,1/7,arrival,liverpool,Liv,FALSE,black = arrival
67,City of Norwich,1932-07-09,9/7,sailing,liverpool,Liv,FALSE,red = sailing
68,City of Norwich,1932-07-14,14/7,transit,gibraltar,Gib.(p),FALSE,"black, passed"
69,City of Norwich,1932-07-20,20/7,arrival,port-said,P.Said,FALSE,black = arrival
70,City of Norwich,1932-07-20,20/7,sailing,port-said,P.Said,FALSE,"DUPLICATE - red, same port and date as seq 69, written immediately after it"
71,City of Norwich,1932-07-25,25/7,transit,perim,Prm(p),FALSE,"black, passed"
72,City of Norwich,1932-08-01,1/8,arrival,bombay,Bom.,FALSE,black = arrival
73,City of Norwich,1932-08-14,14/8,sailing,bombay,Bom.,FALSE,red = sailing
74,City of Norwich,1932-08-15,15/8,arrival,okha,P.Okha,FALSE,"black = arrival. New port added to ports.csv - Okha, Gujarat coast"
75,City of Norwich,1932-08-18,18/8,sailing,okha,P.Okha,FALSE,"red = sailing. Card ends 'Continued on card No 3' - not yet identified among the scanned images"
