seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
54,City of Florence,,—,sailing,okha,Port Okha,FALSE,"typed: 'Sd Port Okha —' - no date given, just a dash"
55,City of Florence,1948-12-05,Dec 5,arrival,bedi-bunder,Bedi Bunder,FALSE,typed: Ar Bedi Bunder Dec 5
56,City of Florence,1948-12-06,Dec 6,sailing,bedi-bunder,Bedi Bunder,FALSE,typed: Sd Bedi Bunder Dec 6
57,City of Florence,1948-12-07,Dec 7,arrival,karachi,Karachi,FALSE,typed: Ar Karachi Dec 7
58,City of Florence,1948-12-13,Dec 13,sailing,karachi,Karachi,FALSE,typed: Sd Karachi Dec 13
59,City of Florence,1948-12-17,Dec 17,arrival,koilchottam,Koilthottam,FALSE,"typed: Ar Koilthottam Dec 17 - a new full-name spelling of the tentative 'Koilchottam' port first seen on IMG_5641, added as an alias"
60,City of Florence,1948-12-21,Dec 21,sailing,koilchottam,Koilthottam,FALSE,typed: Sd Koilthottam Dec 21
61,City of Florence,1948-12-27,Dec 27,arrival,calcutta,Calcutta,FALSE,"typed: Ar Calcutta Dec 27. 1949 year-box follows"
62,City of Florence,1949-01-11,Jan 11,sailing,calcutta,Calcutta,FALSE,typed: Sd Calcutta Jan 11
63,City of Florence,1949-01-14,Jan 14,arrival,vizagapatam,Vizagapatnam,FALSE,"typed: Ar Vizagapatnam Jan 14 - spelling variant of Vizagapatam, added as an alias"
64,City of Florence,1949-01-17,Jan 17,sailing,vizagapatam,Vizagapatnam,FALSE,typed: Sd Vizagapatnam Jan 17
65,City of Florence,1949-01-18,Jan 18,arrival,madras,Madras,FALSE,typed: Ar Madras Jan 18
66,City of Florence,1949-01-22,Jan 22,sailing,madras,Madras,FALSE,typed: Sd Madras Jan 22
67,City of Florence,1949-01-24,Jan 24,arrival,colombo,Colombo,FALSE,typed: Ar Colombo Jan 24
68,City of Florence,1949-01-28,Jan 28,sailing,colombo,Colombo,FALSE,typed: Sd Colombo Jan 28
69,City of Florence,1949-02-05,Feb 5,arrival,aden,Aden,FALSE,typed: Ar Aden Feb 5
70,City of Florence,1949-02-05,Feb 5,sailing,aden,Aden,FALSE,"typed: Sd Aden Feb 5, same day as the arrival above"
71,City of Florence,1949-02-08,Feb 8,arrival,port-sudan,Port Sudan,FALSE,typed: Ar Port Sudan Feb 8
72,City of Florence,1949-02-08,Feb 8,sailing,port-sudan,Port Sudan,FALSE,"typed: Sd Port Sudan Feb 8, same day as the arrival above"
73,City of Florence,1949-02-11,Feb 11,arrival,suez,Suez,FALSE,typed: Ar Suez Feb 11
74,City of Florence,1949-02-14,Feb 14,sailing,port-said,Port Said,FALSE,typed: Sd Port Said Feb 14
75,City of Florence,1949-02-26,Feb 26,arrival,avonmouth,Avonmouth,FALSE,typed: Ar Avonmouth Feb 26
76,City of Florence,1949-03-01,Mar 1,sailing,avonmouth,Avonmouth,FALSE,typed: Sd Avonmouth Mar 1
77,City of Florence,1949-03-03,Mar 3,arrival,london,London,FALSE,typed: Ar London Mar 3
78,City of Florence,1949-03-16,Mar 16,sailing,london,London,FALSE,typed: Sd London Mar 16
79,City of Florence,1949-03-18,Mar 18,arrival,dundee,Dundee,FALSE,typed: Ar Dundee Mar 18
80,City of Florence,1949-03-21,Mar 21,sailing,dundee,Dundee,FALSE,typed: Sd Dundee Mar 21
81,City of Florence,1949-03-22,Mar 22,arrival,middlesbrough,Middlesbro,FALSE,typed: Ar Middlesbro Mar 22
82,City of Florence,1949-03-25,Mar 25,sailing,middlesbrough,Middlesbro,FALSE,typed: Sd Middlesbro Mar 25
83,City of Florence,1949-03-25,Mar 25,arrival,rotterdam,Rotterdam,FALSE,"typed: Ar Rotterdam Mar 25, same day as the Middlesbrough sailing"
84,City of Florence,1949-03-27,Mar 27,sailing,rotterdam,Rotterdam,FALSE,typed: Sd Rotterdam Mar 27
85,City of Florence,1949-03-28,Mar 28,arrival,glasgow,Glasgow,FALSE,typed: Ar Glasgow Mar 28
86,City of Florence,1949-04-11,Apr 11,sailing,glasgow,Glasgow,FALSE,typed: Sd Glasgow Apr 11
87,City of Florence,1949-04-12,Apr 12,arrival,liverpool,Liverpool,FALSE,typed: Ar Liverpool Apr 12
88,City of Florence,1949-05-04,May 4,sailing,liverpool,Liverpool,FALSE,typed: Sd Liverpool May 4
89,City of Florence,1949-05-16,May 16,arrival,port-said,Port Said,FALSE,typed: Ar Port Said May 16
90,City of Florence,1949-05-18,May 18,sailing,suez,Suez,FALSE,typed: Sd Suez May 18
91,City of Florence,1949-05-23,May 23,arrival,aden,Aden,FALSE,typed: Ar Aden May 23
92,City of Florence,1949-05-24,May 24,sailing,aden,Aden,FALSE,typed: Sd Aden May 24
93,City of Florence,1949-05-31,May 31,arrival,bandar-shahpur,Bandar Shapur,FALSE,typed: Ar Bandar Shapur May 31
94,City of Florence,1949-06-27,June 27,sailing,bandar-shahpur,Bandar Shapur,FALSE,typed: Sd Bandar Shapur June 27
95,City of Florence,1949-06-28,June 28,arrival,abadan,Abadan,FALSE,typed: Ar Abadan June 28
96,City of Florence,1949-06-29,June 29,sailing,abadan,Abadan,FALSE,typed: Sd Abadan June 29
97,City of Florence,1949-06-29,June 29,arrival,harta-point,Harta Point,FALSE,"typed: Ar Harta Point June 29, same day as the Abadan sailing above. New port - not identified against an official list or gazetteer, in the Shatt al-Arab/Khor Musa approach between Bandar Shahpur and Abadan"
98,City of Florence,1949-07-03,July 3,sailing,harta-point,Harta Point,FALSE,typed: Sd Harta Point July 3
99,City of Florence,1949-07-04,July 4,arrival,abadan,Abadan,FALSE,typed: Ar Abadan July 4
100,City of Florence,1949-07-16,July 16,sailing,abadan,Abadan,FALSE,typed: Sd Abadan July 16
101,City of Florence,1949-07-16,July 16,arrival,basra,Busreh,FALSE,"typed: Ar Busreh July 16, same day as the Abadan sailing above"
102,City of Florence,1949-07-26,July 26,sailing,basra,Busreh,FALSE,typed: Sd Busreh July 26
103,City of Florence,1949-07-26,July 26,arrival,abadan,Abadan,FALSE,"typed: Ar Abadan July 26, same day as the Busreh sailing above"
104,City of Florence,1949-07-27,July 27,sailing,abadan,Abadan,FALSE,typed: Sd Abadan July 27
105,City of Florence,1949-08-02,Aug 2,arrival,bombay,Bombay,FALSE,typed: Ar Bombay Aug 2
106,City of Florence,1949-08-05,Aug 5,sailing,bombay,Bombay,FALSE,typed: Sd Bombay Aug 5
107,City of Florence,1949-08-15,Aug 15,arrival,mombasa,Mombassa,FALSE,typed: Ar Mombassa Aug 15
108,City of Florence,1949-08-18,Aug 18,sailing,mombasa,Mombassa,FALSE,typed: Sd Mombassa Aug 18
109,City of Florence,1949-08-18,Aug 18,arrival,tanga,Tanga,FALSE,"typed: Ar Tanga Aug 18, same day as the Mombasa sailing above"
110,City of Florence,1949-08-24,Aug 24,sailing,tanga,Tanga,FALSE,typed: Sd Tanga Aug 24
111,City of Florence,1949-08-27,Aug 27,arrival,mozambique-island,Mocambique,FALSE,"typed: Ar Mocambique Aug 27 - the historic port city, distinct from the country name written the same way, as already flagged on IMG_5662"
112,City of Florence,1949-08-28,Aug 28,sailing,mozambique-island,Mocambique,FALSE,typed: Sd Mocambique Aug 28
113,City of Florence,1949-09-01,Sept 1,arrival,mombasa,Mombasa,FALSE,"typed: Ar Mombasa Sept 1 - note the different spelling from 'Mombassa' at seq 107-108, both on this same card"
114,City of Florence,1949-09-09,Sept 9,sailing,mombasa,Mombasa,FALSE,typed: Sd Mombasa Sept 9
115,City of Florence,1949-09-14,Sept 14,arrival,aden,Aden,FALSE,typed: Ar Aden Sept 14
116,City of Florence,1949-09-15,Sept 15,sailing,aden,Aden,FALSE,typed: Sd Aden Sept 15
117,City of Florence,1949-09-20,Sept 20,arrival,suez,Suez,FALSE,typed: Ar Suez Sept 20
118,City of Florence,1949-09-21,Sept 21,sailing,port-said,Port Said,FALSE,typed: Sd Port Said Sept 21
119,City of Florence,1949-10-04,Oct 4,arrival,liverpool,Liverpool,FALSE,typed: Ar Liverpool Oct 4
120,City of Florence,1949-10-12,Oct 12,sailing,liverpool,Liverpool,FALSE,typed: Sd Liverpool Oct 12
121,City of Florence,1949-10-12,Oct 12,arrival,glasgow,Glasgow,FALSE,"typed: Ar Glasgow Oct 12, same day as the Liverpool sailing above. Card ends here - footer reads 'Contd on card No 12' (not yet identified)"
